,subject,OE,TH,OE_TH,TW,PR,OR,TOT,CRD,GRD,PTS1,PTS2
2881,207003,--,--,--,019/025,--,--,76,01,A+,09,09
2882,214450,036/050,032/050,068/100,--,--,--,68,03,A,08,24
2883,214451,022/050,001/050,023/100,--,--,--,FF,04,F,00,00
2884,214452,029/050,034/050,063/100,--,--,--,63,04,A,08,32
2885,214453,032/050,025/050,057/100,--,--,--,57,04,B+,07,28
2886,214454,--,--,--,021/025,027/050,--,64,02,A,08,16
2887,214455,--,--,--,021/025,028/050,--,65,02,A,08,16
2888,214456,--,--,--,021/025,040/050,--,81,01,O,10,10
2889,210258D,--,--,--,PP,--,--,PP,00,P,00,00
2890,214441,034/050,025/050,059/100,--,--,--,59,04,B+,07,28
2891,214442,028/050,016/050,044/100,--,--,--,FF,04,F,00,00
2892,214443,026/050,014/050,040/100,--,--,--,FF,04,F,00,00
2893,214444,027/050,020/050,047/100,--,--,--,47,04,C,05,20
2894,214445,025/050,025/050,050/100,--,--,--,50,04,B,06,24
2895,214446,--,--,--,017/025,033/050,--,66,01,A,08,08
2896,214447,--,--,--,019/025,025/050,--,58,02,B+,07,14
2897,214448,--,--,--,017/025,025/050,--,56,01,B+,07,07
2898,214449,--,--,--,017/025,--,--,68,01,A,08,08
2899,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2900,207003,023/050,017/050,040/100,--,--,--,FF,04,F,00,00
2901,207003,--,--,--,018/025,--,--,72,01,A+,09,09
2902,214450,019/050,025/050,044/100,--,--,--,44,03,P,04,12
2903,214451,018/050,000/050,018/100,--,--,--,FF,04,F,00,00
2904,214452,020/050,023/050,043/100,--,--,--,43,04,P,04,16
2905,214453,024/050,005/050,029/100,--,--,--,FF,04,F,00,00
2906,214454,--,--,--,019/025,024/050,--,57,02,B+,07,14
2907,214455,--,--,--,020/025,000/050,--,FF,02,F,00,00
2908,214456,--,--,--,019/025,039/050,--,77,01,A+,09,09
2909,210258D,--,--,--,PP,--,--,PP,00,P,00,00
2910,214441,040/050,038/050,078/100,--,--,--,78,04,A+,09,36
2911,214442,034/050,036/050,070/100,--,--,--,70,04,A+,09,36
2912,214443,039/050,038/050,077/100,--,--,--,77,04,A+,09,36
2913,214444,028/050,032/050,060/100,--,--,--,60,04,A,08,32
2914,214445,037/050,032/050,069/100,--,--,--,69,04,A,08,32
2915,214446,--,--,--,022/025,032/050,--,72,01,A+,09,09
2916,214447,--,--,--,022/025,041/050,--,84,02,O,10,20
2917,214448,--,--,--,021/025,038/050,--,78,01,A+,09,09
2918,214449,--,--,--,021/025,--,--,84,01,O,10,10
2919,202054A,--,--,--,PP,--,--,PP,00,P,00,00
2920,207003,036/050,024/050,060/100,--,--,--,60,04,A,08,32
2921,207003,--,--,--,021/025,--,--,84,01,O,10,10
2922,214450,034/050,025/050,059/100,--,--,--,59,03,B+,07,21
2923,214452,034/050,023/050,057/100,--,--,--,57,04,B+,07,28
2924,214453,043/050,033/050,076/100,--,--,--,76,04,A+,09,36
2925,214454,--,--,--,023/025,035/050,--,77,02,A+,09,18
2926,214455,--,--,--,022/025,039/050,--,81,02,O,10,20
2927,214456,--,--,--,021/025,042/050,--,84,01,O,10,10
2928,210258D,--,--,--,PP,--,--,PP,00,P,00,00
2929,214441,017/050,003/050,020/100,--,--,--,FF,04,F,00,00
2930,214442,014/050,006/050,020/100,--,--,--,FF,04,F,00,00
2931,214443,028/050,013/050,041/100,--,--,--,FF,04,F,00,00
2932,214444,019/050,022/050,041/100,--,--,--,41,04,P,04,16
2933,214445,016/050,24$/050,040/100,--,--,--,40,04,P,04,16
2934,214446,--,--,--,022/025,029/050,--,68,01,A,08,08
2935,214447,--,--,--,022/025,024/050,--,61,02,A,08,16
2936,214448,--,--,--,022/025,040/050,--,82,01,O,10,10
